"","ID","Region","RiverName","Date","Lattitude","Longitude","DOC_mgL","C1_percent","C4_percent","DHg_ngL","DMeHg_ngL","DMeHg_DHg_ratio","d13C_CO2_permil","d13C_CH4_permil","alpha_CO2CH4","CO2_mgCL","CH4_mgCL","FOX","MOX_mgCL"
"20","R08E020","EI","Vieux_Comptoir","43305",52.59637,-78.62252,10.1246090202805,0.54140434404055,0.0428206842050461,2.09453338253658,0.117889658171808,0.0562844493932286,-16.75449,-51.4296666666667,1.03655519833181,0.324370641609572,0.031375868191356,0.00465962000225568,0.00014619962301258
"21","R09E021","EI","Maquatua","43305",53.0072,-78.78733,11.7309050549894,0.527231944184175,0.0771668388191229,2.62385874746509,0.144817528103017,0.0551925778180419,-16.77397,-54.9453333333333,1.04039064054143,0.410751542612016,0.132606850098045,-0.082824468453328,0
"22","R20U022","EI","Conn","43306",52.54627,-77.7263,10.2714155988296,0.534386488276801,0.0759068057999332,2.81708804846491,0.265894773212802,0.0943863907121021,-21.37166,-41.3955,1.020888531193,1.07185182483466,0.22222324673083,0.488521663189978,0.108560870092422
"23","R20E023","EI","Conn","43306",52.36283,-78.47952,12.9199878922409,0.554319784953839,0.0493896567574379,3.19061296437837,0.182425806095282,0.0571757866378582,-16.5594433333333,-51.843,1.0372127787557,0.113838101997824,0.0322991388026337,-0.00653001490684948,0
"24","R07E024","EI","Eastmain","43306",52.23881,-78.06037,12.3458783170215,0.542203314718817,0.0606316091172688,2.66593779040625,0.084884711009049,0.0318404695392813,-18.4383666666667,-55.8566666666667,1.03963201208856,0.487640919593808,0.0718610282037366,-0.10740475798087,0
"25","R06U025","EI","Jolicoeur","43306",51.84261,-78.39355,21.7677328221168,0.58531661687652,0.0548209483590842,4.78529968474517,0.10936546763348,0.0228544657259651,-19.2369066666667,-51.0586666666667,1.03353395924722,0.504206866928513,0.0615627230370006,0.0161428398401307,0.000993797178108626
"26","R06E026","EI","Jolicoeur","43306",51.97818,-78.61669,19.9636767228332,0.579911842983843,0.0444236079687642,4.07187160486358,0.192160003242558,0.0471920585641835,-18.3409733333333,-58.306,1.04243950441085,0.16929569935839,0.0992665000693147,-0.158013155268757,0
"27","R05M027","EI","Pontax","43307",51.55106,-78.03252,12.938654020785,0.597155078449907,0.0233081232677238,3.42055770576268,0.131213341264692,0.0383602185817928,-17.40785,-47.9336666666667,1.03206269941275,0.370638498251652,0.0233547573971658,0.114348866454933,0.00267059003469586
"28","R04M028","EI","Rupert","43307",51.35462,-78.0689,5.94490969629704,0.531405332129304,0.0579492170052874,1.15961837945766,0.0702015497106084,0.0605384934856249,-15.9139433333333,-55.1043333333333,1.0414758913418,0.255877776882484,0.0253798968775175,-0.0844908504667135,0
"29","R05E029","EI","Pontax","43307",51.59733,-78.7248,15.4116638078902,0.561343184320711,0.0530354367231758,3.47046055005468,0.1227094126086,0.0353582502491396,-18.50754,-48.3736666666667,1.03138430035038,0.198734781725521,0.0628021387516542,0.102800868501564,0.00645611440742579
"30","R03M030","EI","Broadback","43308",51.27026,-78.08353,9.62365048935526,0.525146433649181,0.0772117926870008,2.58706010787676,0.098652899816039,0.0381332074642073,-15.3186066666667,-58.5643333333333,1.0459359340185,0.289364025758862,0.00873699451230906,-0.15160970343017,0
"31","R03E031","EI","Broadback","43308",51.33323,-78.82159,10.5165977197054,0.553803848228393,0.0494695384267028,3.16036748828787,0.0783535690488891,0.0247925500244078,-16.7701833333333,-41.1403333333333,1.0254157629601,0.276777343872809,0.0436196334692797,0.411542501521102,0.0179513330733809
"32","R04E032","EI","Rupert","43308",51.483476,-78.696016,6.68600544849158,0.554693366638641,0.0477723795271216,1.55775949015979,0.0472695435593605,0.0303445710701539,-15.8346066666667,-42.701,1.02806478783884,0.347652243005732,0.0178132758084008,0.317087734676706,0.00564837127325716
"33","R01E033","EI","Harricana","43308",51.11629,-79.71239,13.8855816769246,0.490135098251727,0.0931282719542262,2.52304140365608,0.133268696502132,0.0528206537986319,-16.4449033333333,-39.9996666666667,1.02453620328604,0.230892964394893,0.0514430265413685,0.472784366761956,0.0243214587276794
"34","R02U034","EI","Nottaway","43308",50.82074,-78.01885,10.8702451821209,0.496878398982722,0.074193047499677,2.94737989015514,0.0804511709879555,0.0272958267974478,-16.7334333333333,NA,NA,0.3391475898582,0.0155584966175813,NA,NA
"35","R02E035","EI","Nottaway","43308",51.05807,-78.60696,10.8894158006256,0.50778882020726,0.0820652916978997,2.85926860571865,0.0801197640492471,0.0280210694053033,-15.8281266666667,NA,NA,0.29205971455082,0.0063494010765816,NA,NA
"36","R01U036","EI","Harricana","43353",48.5702,-78.12155,14.2110266159696,0.508982936832744,0.0461027765319037,2.39933404848083,0.0880521433050915,0.0366985761573479,NA,NA,NA,0.636369530444718,0.0746137568609286,NA,NA
"37","R11E037","EI","La_Grande","43355",53.79266,-78.89236,4.01510350654837,0.505327187664018,0.0856274296424438,0.646825841159755,0.038870722441559,0.0600945725542814,NA,NA,NA,0.664061037173878,0.0145581268074246,NA,NA
"38","R11M038","EI","La_Grande","43355",53.74059,-78.62418,3.98077735530207,0.500623982643972,0.0864671338737701,0.80881813466083,0.0458722372685402,0.056715144360328,NA,NA,NA,0.714372293413908,0.0164679093719681,NA,NA
"39","R11U039","EI","La_Grande","43355",53.80545,-77.59551,4.05787917194761,0.516925235710196,0.0552449633869584,0.873225149746699,0.0295739942092426,0.0338675474679369,NA,NA,NA,0.559627274190691,0.01254630009969,NA,NA
"40","R19E040","EI","Au_Saumon","43356",54.64412,-79.56774,6.17078580481622,0.43030328865732,0.118460845727272,0.710117108457806,0.103570530891658,0.145849930466521,NA,NA,NA,0.806492875292432,0.0638849778396438,NA,NA
"41","R18E041","EI","Au_Phoque","43356",54.55974,-79.41816,8.15589353612167,0.447519496216906,0.108429322594091,0.835271801403609,0.0285022740172175,0.0341233523858002,NA,NA,NA,0.370912463580717,0.0682582904141424,NA,NA
"42","R17U042","EI","Guillaume","43356",53.87103,-78.73081,22.6167089142374,0.602416936584148,0.0127589509553826,2.59025688451137,0.18147643931999,0.0700611743974668,NA,NA,NA,1.04425412877662,0.205067857525596,NA,NA
"43","R17E043","EI","Guillaume","43356",53.9139,-78.80045,23.0486903253063,0.552301925543833,0.0903149579350729,3.25923364096456,0.190049063855741,0.0583109665619113,NA,NA,NA,0.533319938425859,0.0224795588244584,NA,NA
"44","R16E044","EI","Chinusaw","43357",53.73,-78.99652,25.4420152091255,0.54048340480153,0.0541589771633564,2.79342220101131,0.209194284731492,0.0748881728854868,NA,NA,NA,1.8722677650283,0.200810110801026,NA,NA
"45","R15E045","EI","Aquatuc","43357",53.67359,-78.95882,23.1220954795099,0.560022516498411,0.055406679419657,3.16008018883996,0.275548869604165,0.0871967966437323,NA,NA,NA,0.906257843794483,0.0634464061360408,NA,NA
"46","R14E046","EI","Caillet","43357",53.55748,-78.87105,19.6773341782847,0.551770259027741,0.0758970683614567,3.03598772441718,0.209368779930641,0.0689623275637037,NA,NA,NA,0.551434352127083,0.0775241124956753,NA,NA
"47","R10U047","EI","Au_Castor","43357",53.31822,-78.30689,11.3339670468948,0.524242289007866,0.0867430229762232,1.71369149519911,0.0139926743100512,0.00816522364104131,NA,NA,NA,0.424918667055857,0.042253421890453,NA,NA
"48","R09U048","EI","Maquatua","43358",53.12812,-78.40517,13.2155682298268,0.555199723430717,0.0283491468391538,2.23849832724202,0.103475970256026,0.0462256187537631,NA,NA,NA,0.542756508343815,0.181134443994672,NA,NA
"49","R08U049","EI","Vieux_Comptoir","43358",52.74712,-78.28481,10.6046683565695,0.538051735935298,0.0570899065215646,2.15553796484818,0.162036994064665,0.0751724148250285,NA,NA,NA,0.379893808437533,0.141123338129765,NA,NA
"50","R08E050","EI","Vieux_Comptoir","43358",52.59581,-78.62388,12.05745669624,0.539647776960971,0.0747517794581403,1.72572698432292,0.111321367408641,0.064506940217034,NA,NA,NA,0.364411260628363,0.031822344058201,NA,NA
"51","R09E051","EI","Maquatua","43358",53.0072,-78.78733,14.566962399662,0.565026049751596,0.0353077816954057,2.17271391326721,0.0994502365667457,0.0457723568480297,NA,NA,NA,0.405429768912244,0.0392783186136123,NA,NA
"52","R07U052","EI","Eastmain","43358",52.32165,-77.10504,14.3272074355725,0.53323200220236,0.0824087902012219,2.29675232479959,0.137790652570144,0.0599936924335833,NA,NA,NA,0.366052559900763,0.0415038370066797,NA,NA
"53","R07E053","EI","Eastmain","43359",52.23832,-78.13467,15.3147444021969,0.5161520354245,0.0888369918316194,2.34653450992662,0.107036946184319,0.0456149039068112,NA,NA,NA,0.394113187207493,0.0129784722193741,NA,NA
"54","R07M054","EI","Eastmain","43359",52.19969,-77.72286,13.4357836924377,0.569200358399384,0.0344145517661042,NA,NA,NA,NA,NA,NA,0.441887194725196,0.0635048102536291,NA,NA
"55","R20M055","EI","Conn","43359",52.547,-77.72497,12.6784959864808,0.539879287152849,0.0653388139340188,2.64692934861343,0.111756001424527,0.0422209990164903,NA,NA,NA,0.468265147966245,0.0697019291691296,NA,NA
"56","R20U056","EI","Conn","43359",52.67579,-77.3691,15.6875792141952,0.560637444278713,0.0583343245639318,2.81734207259445,0.163466574130333,0.0580215571692361,NA,NA,NA,0.827744036728316,0.235337754724223,NA,NA
"57","R20E057","EI","Conn","43359",52.38241,-78.40237,14.5891423743135,0.557248904399034,0.06958847293635,2.6070878131892,0.200792012388917,0.0770177403972028,NA,NA,NA,0.444598783918666,0.0431127347512446,NA,NA
"58","R06E058","EI","Jolicoeur","43361",51.97554,-78.49799,14.2363751584284,0.527884355087739,0.0831693896318499,3.44019204255358,0.203735350819922,0.0592220865288362,NA,NA,NA,0.492221087974029,0.229289806882596,NA,NA
"59","R06E059","EI","Jolicoeur","43361",51.90566,-78.55823,21.1364596535699,0.559351474872667,0.0652598167597517,1.79096332364955,0.126351189647115,0.070549289300711,NA,NA,NA,0.465296848276753,0.0495256044285156,NA,NA
"60","R06U060","EI","Jolicoeur","43361",51.91037,-77.38464,23.9855302070131,0.55840579230747,0.0989751238609762,4.17545918164935,0.324567729083334,0.0777322241610625,NA,NA,NA,0.962240470171992,0.0583507217827047,NA,NA
"61","R05M061","EI","Pontax","43361",51.55069,-78.03126,14.2754541613857,0.545849358865784,0.0790163565352657,2.44240640569839,0.135744660315231,0.0555782444717327,NA,NA,NA,0.353018369789234,0.0218566472466041,NA,NA
"62","R05E062","EI","Pontax","43361",51.59688,-78.72633,15.8328052386988,0.547610745754487,0.0657481401966882,2.31953650966146,0.164126592597491,0.0707583570742956,NA,NA,NA,0.228183206106092,0.0818847362557338,NA,NA
"63","R05U063","EI","Pontax","43361",51.73375,-77.38312,14.6086818757921,0.560696486195115,0.0414435730187745,1.95018198105203,0.128451497237216,0.0658664157936289,NA,NA,NA,0.568746110908962,0.0966339458625798,NA,NA
"64","R04E064","EI","Rupert","43361",51.483476,-78.696016,5.48637515842839,0.497560277736298,0.0887947977848653,0.8909947974351,0.0497859858867772,0.0558768536360658,NA,NA,NA,0.273419269177274,0.0169795253826746,NA,NA
"65","R04M065","EI","Rupert","43362",51.35067,-78.05871,5.76837769328264,0.540695400346027,0.0624904033348229,1.15842496607723,0.0526263011667265,0.0454291842007987,NA,NA,NA,0.281486915654101,0.0116763727829143,NA,NA
"66","R04U066","EI","Rupert","43362",51.3496,-77.44648,4.72327841149134,0.497671111604335,0.107070167304774,1.01381747506223,0.0485117431742839,0.0478505691286355,NA,NA,NA,0.311852020433207,0.00324814729445137,NA,NA
"67","R03U067","EI","Broadback","43362",51.18529,-77.47078,7.81263202365864,0.50180247310485,0.0804186082827728,1.80524685541134,0.0418718527061865,0.0231945301999408,NA,NA,NA,0.353483686352962,0.00824403234766068,NA,NA
"68","R03M068","EI","Broadback","43362",51.26892,-78.09132,8.3159062103929,0.517965876551536,0.0832713222501053,1.61722872508257,0.0873790129481708,0.0540300896174779,NA,NA,NA,0.298686321833741,0.00918939854906846,NA,NA
"69","R03E069","EI","Broadback","43362",51.33205,-78.82235,8.05766793409379,0.514776035487923,0.0901140540702541,1.95590763297632,0.0505112367873398,0.0258249602055474,NA,NA,NA,0.278926825598486,0.0434892173190142,NA,NA
"70","R02E070","EI","Nottaway","43363",50.95331,-78.30591,12.4345162653147,0.50089624057015,0.0700655356749569,2.52349517820188,0.112519247853602,0.044588651813386,NA,NA,NA,0.330458736492106,0.00328580490514542,NA,NA
"71","R02M071","EI","Nottaway","43363",50.81094,-78.01608,12.9113857203211,0.512779784903926,0.0451726773426179,2.33014273106996,0.126859402817807,0.0544427605769692,NA,NA,NA,0.361057554562033,0.00478255366410073,NA,NA
"72","R01E072","EI","Harricana","43363",51.11267,-79.71477,13.8915293620617,0.507849240036807,0.0383847642743909,1.75617389924899,0.139140024211041,0.0792290696670431,NA,NA,NA,0.220256934652967,0.0536668033941453,NA,NA
"73","R01M073","EI","Harricana","43363",50.6192,-79.20813,15.9611322348965,0.487931368627377,0.0658426968340229,2.29384663691067,0.0719051348361594,0.0313469670025545,NA,NA,NA,0.320003936787211,0.0154886401497288,NA,NA
"74","R04E074","EI","Rupert","43543",51.48181,-78.69644,5.23809523809524,0.495357420748017,0.120469027165185,1.58220191664853,0.0719051348361594,0.0454462443001405,NA,NA,NA,NA,NA,NA,NA
"75","R05E075","EI","Pontax","43544",51.53422,-78.09705,8.93506493506494,0.517671988218661,0.112696423791353,1.57582863864969,0.0858492798427523,0.0544788168822185,NA,NA,NA,NA,NA,NA,NA
"76","R03E076","EI","Broadback","43545",51.33181,-78.82411,11.2568542568543,0.541803460382448,0.0451104863823496,3.29595826020076,0.0781630396453764,0.0237148147745704,NA,NA,NA,NA,NA,NA,NA
"77","R04E077","EI","Rupert","43546",51.48181,-78.30635,5.27080327080327,0.479062635704707,0.155882639799782,0.765519653449816,0.0495064631586512,0.0646704012569112,NA,NA,NA,NA,NA,NA,NA
"78","R01E078","EI","Harricana","43547",50.62004,-79.20982,14.4838864838865,0.529506244445453,0.0535230070413829,2.29384663691067,0.107281983212011,0.0467694664001151,NA,NA,NA,NA,NA,NA,NA
"79","R02E079","EI","Nottaway","43547",50.95228,-78.30515,12.6233766233766,0.528422560836697,0.0711314587071623,3.74224671185215,0.104274184682883,0.0278640594038427,NA,NA,NA,NA,NA,NA,NA
"80","R06E080","EI","Jolicoeur","43548",51.90619,-78.55913,14.1087061087061,0.535068169717581,0.0952015334974872,2.38962505885373,0.126848668892799,0.0530830844875919,NA,NA,NA,NA,NA,NA,NA
"81","R06E081","EI","Jolicoeur","43548",51.97315,-78.50576,12.7354497354497,0.518755353106355,0.105507253062432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","R09E082","EI","Maquatua","43553",53.76647,-78.86506,11.5098605098605,0.52829895039564,0.0630406702911802,2.45131239110413,0.0690081187080532,0.0281514991555075,NA,NA,NA,NA,NA,NA,NA
"83","R10E083","EI","Au_Castor","43551",53.40505,-78.83363,10.3131313131313,0.517708507356901,0.0928616896400627,2.3381417633024,0.0633892536370614,0.0271109539344313,NA,NA,NA,NA,NA,NA,NA
"84","R11E084","EI","La_Grande","43553",53.7349112,-78.5678153,4.22751322751323,0.486944379211074,0.133854927108024,0.301616385125993,0.0356370907115167,0.118153696115117,NA,NA,NA,NA,NA,NA,NA
"85","R07E085","EI","Eastmain","43554",52.2384,-78.13231,13.2611832611833,0.536462474537454,0.0939277070740341,3.37522414648121,0.0652879878523981,0.0193433043314955,NA,NA,NA,NA,NA,NA,NA
"86","R06E086","EI","Jolicoeur","43554",51.97861,-78.48088,13.6676286676287,0.541217307287952,0.0841036946287321,2.83856987458005,0.132266702963662,0.0465962469862506,NA,NA,NA,NA,NA,NA,NA
"87","R20E087","EI","Conn","43555",52.38239,-78.40243,14.5786435786436,0.539378723359627,0.123718910476444,3.8204669677764,0.147117394117402,0.0385076995451758,NA,NA,NA,NA,NA,NA,NA
"88","R08E088","EI","Vieux_Comptoir","43555",52.59581,-78.6243,9.70658970658971,0.524942141079507,0.0932031005932012,2.25570588993394,0.0619538589429616,0.0274653975145563,NA,NA,NA,NA,NA,NA,NA
"89","R01U089","EI","Harricana","43606",48.5702,-78.12177,13.4257075471698,0.535020999585242,0.0661140936748384,3.833586221746,0.073894774,0.0192756259350141,NA,NA,NA,NA,NA,NA,NA
"90","R03U090","EI","Broadback","43607",51.18511,-77.47157,10.1156421180767,0.556310359651507,0.0257941776443371,2.53991098722049,0.066600304,0.0262215110431421,NA,NA,NA,NA,NA,NA,NA
"91","R03M091","EI","Broadback","43607",51.26898,-78.07645,11.0999315276932,0.552201478282872,0.0419019216311075,2.84803697191597,0.055180004,0.0193747498870699,NA,NA,NA,NA,NA,NA,NA
"92","R03E092","EI","Broadback","43607",51.33302,-78.82183,11.9581177723676,0.557741773877248,0.0550838363093864,3.07407162753215,0.066604562,0.0216665615086757,NA,NA,NA,NA,NA,NA,NA
"93","R01M093","EI","Harricana","43608",51.11629,-79.71239,15.802267194157,0.581189286124343,0.0240681752492247,5.17702628711232,0.081289312,0.0157019314741286,NA,NA,NA,NA,NA,NA,NA
"94","R01E094","EI","Harricana","43608",51.11594,-79.71911,15.2756010346926,0.560835922367612,0.0633885712964411,4.43179345026951,0.088444396,0.0199567955935811,NA,NA,NA,NA,NA,NA,NA
"95","R02E095","EI","Nottaway","43608",50.95431,-78.30532,13.6841905051735,0.553155140268348,0.0471199440257472,4.00212604587336,0.072003697,0.01799136163496,NA,NA,NA,NA,NA,NA,NA
"96","R02M096","EI","Nottaway","43608",50.81094,-78.01608,13.5255629945222,0.544201071337153,0.0676849372225489,4.33542407028701,0.088889569,0.0205030851789581,NA,NA,NA,NA,NA,NA,NA
"97","R04E097","EI","Rupert","43609",51.481967959553,-78.6958330404013,7.31911898965307,0.543973210573272,0.0477658084049339,1.81592363479921,0.041077113,0.0226205068389574,NA,NA,NA,NA,NA,NA,NA
"98","R04U098","EI","Rupert","43609",51.3496,-77.44648,6.93225045648205,0.565230356113863,0.0457132559949719,1.38854405299631,0.043330315,0.0312055745775573,NA,NA,NA,NA,NA,NA,NA
"99","R04M099","EI","Rupert","43609",51.34945,-78.05617,7.10057821059038,0.5756913779201,0.0309647685061987,1.54270336590928,0.03952471,0.0256204211862233,NA,NA,NA,NA,NA,NA,NA
"100","R05U100","EI","Pontax","43610",51.73357,-77.38169,12.597192635423,0.564018351788993,0.0770811104239905,2.7045659867608,0.060579901,0.0223991210776688,NA,NA,NA,NA,NA,NA,NA
"101","R05M101","EI","Pontax","43610",51.5505,-78.03243,12.1469872185027,0.538760761680002,0.12164940900821,3.43287943298,0.053397377,0.0155546904697573,NA,NA,NA,NA,NA,NA,NA
"102","R05E102","EI","Pontax","43610",51.59805,-78.73897,11.1381618989653,0.49139217654812,0.0550577782912176,3.26755999691464,0.052850993,0.016174452205898,NA,NA,NA,NA,NA,NA,NA
"103","R06U103","EI","Jolicoeur","43612",51.91037,-77.38464,15.6031269020085,0.604304477967932,0.0556723776966629,3.79012637070583,0.062186204,0.016407422317272,NA,NA,NA,NA,NA,NA,NA
"104","R06E104","EI","Jolicoeur","43611",51.97607,-78.49618,12.9960438222763,0.548887608758971,0.0808633123465133,2.98902378615497,0.036701511,0.0122787617716526,NA,NA,NA,NA,NA,NA,NA
"105","R06E105","EI","Jolicoeur","43611",51.90572,-78.55891,13.8667833231893,0.576574664607148,0.0719779909170805,3.27338237254627,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","R07U106","EI","Eastmain","43612",52.32165,-77.10504,12.4134586122946,0.556418116315049,0.0632145417584604,3.22668772056919,0.088268134,0.0273556481581147,NA,NA,NA,NA,NA,NA,NA
"107","R07M107","EI","Eastmain","43612",52.19969,-77.72286,12.0545496043822,0.544712811578931,0.0811461824677242,3.07512434973342,0.04773042,0.0155214601335187,NA,NA,NA,NA,NA,NA,NA
"108","R07E108","EI","Eastmain","43612",52.2384,-78.13231,12.473371880706,0.518535453576379,0.105126633028722,2.54911564795692,0.051366832,0.0201508440941743,NA,NA,NA,NA,NA,NA,NA
"109","R20U109","EI","Conn","43613",52.6795919705182,-77.3688559792935,11.25,0.601403996763339,0.0270106149348187,3.19716461250819,0.057330662,0.0179317204299418,NA,NA,NA,NA,NA,NA,NA
"110","R20M110","EI","Conn","43613",52.5447800382971,-77.7282340172678,11.4468578819233,0.581780871122594,0.0512480667563527,2.86706100747833,0.058882374,0.0205375378641799,NA,NA,NA,NA,NA,NA,NA
"111","R20E111","EI","Conn","43613",52.3824049718678,-78.4024579636752,12.7894856968959,0.590259346583249,0.0681739920997749,2.9652514489876,0.073571295,0.0248111488235235,NA,NA,NA,NA,NA,NA,NA
"112","R09E112","EI","Maquatua","43615",53.013652972877,-78.7694529723376,11.0360240413877,0.565007356110959,0.0321969158415092,2.55856902799183,0.058134001,0.0227212947409233,NA,NA,NA,NA,NA,NA,NA
"113","R08E113","EI","Vieux_Comptoir","43615",52.59581,-78.62388,10.5395998174072,0.551356775269714,0.0721056913607262,2.6524537233685,0.059983396,0.0226143044349983,NA,NA,NA,NA,NA,NA,NA
"114","R08U114","EI","Vieux_Comptoir","43615",52.7471429854631,-78.2842570357024,9.94674376141205,0.559113923310309,0.0512586126071211,2.12706882094893,0.06554164,0.0308131261924851,NA,NA,NA,NA,NA,NA,NA
"115","R09U115","EI","Maquatua","43615",53.1271629687398,-78.4071150328963,10.8488664029215,0.559225427644705,0.0512528014534332,2.55308145288641,0.040324952,0.0157946202438666,NA,NA,NA,NA,NA,NA,NA
"116","R10U116","EI","Au_Castor","43616",53.3168099820613,-78.2978659775108,10.1835438222763,0.553369097419934,0.0543606007063655,2.86752761865446,0.049549595,0.0172795528376638,NA,NA,NA,NA,NA,NA,NA
"117","R10E117","EI","Au_Castor","43616",53.4051269944757,-78.8338079676032,11.1655508216677,0.555438553505814,0.0652951476219119,3.03426606189412,0.058223252,0.0191885783291049,NA,NA,NA,NA,NA,NA,NA
"118","R14E118","EI","Caillet","43616",53.5508410166949,-78.8289519958198,12.6274345709069,0.578632239523234,0.0547791831897314,3.18112418381122,0.068937933,0.0216709342410541,NA,NA,NA,NA,NA,NA,NA
"119","R15E119","EI","Aquatuc","43616",53.673577979207,-78.9590930286794,13.534692635423,0.589254239255099,0.0252032265144215,3.45578454573691,0.109419319,0.0316626564971999,NA,NA,NA,NA,NA,NA,NA
"120","R19E120","EI","Au_Saumon","43617",54.6508499700576,-79.5556719694286,5.98847382836275,0.471054137738714,0.0938779235242721,1.74601340728282,0.083719456,0.0479489193214649,NA,NA,NA,NA,NA,NA,NA
"121","R18E121","EI","Au_Phoque","43617",54.5596769917756,-79.4181299675256,8.34563298843579,0.525358311055964,0.0295631439447457,2.34697877625069,0.083986573,0.0357849733665547,NA,NA,NA,NA,NA,NA,NA
"122","R17E122","EI","Guillaume","43617",53.9137960318475,-78.8001279719173,12.2805082166768,0.603542749485697,0.0101981520019309,3.0165446614942,0.06946208,0.0230270351659879,NA,NA,NA,NA,NA,NA,NA
"123","R16E123","EI","Chinusaw","43617",53.729751,-78.996863,15.4964242239805,0.557897199823439,0.0437387504242857,2.46039727839701,0.143587962,0.0583596654331979,NA,NA,NA,NA,NA,NA,NA
"124","R11E124","EI","La_Grande","43618",53.7929999828338,-78.8922370411455,4.81246195982958,0.523464255178435,0.0469388049571772,0.941572930818273,0.040244452,0.0427417257684177,NA,NA,NA,NA,NA,NA,NA
"125","R11M125","EI","La_Grande","43618",53.7394329998642,-78.6127920169383,4.65381111448527,0.53477150100422,0.0598835624449065,0.658407084654482,0.049576204,0.0752971909863585,NA,NA,NA,NA,NA,NA,NA
"126","R11U126","EI","La_Grande","43618",53.80510202609,-77.5889779999852,NA,0.334985046192536,0.35979723030558,0.662392694752651,0.041033902,0.0619479990118592,NA,NA,NA,NA,NA,NA,NA
"127","R01U127","EI","Harricana","43677",48.5702,-78.12147,12.6815274642588,0.482515732509628,0.0775951831486964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","R01H128","EI","Harricana","43677",50.74668,-79.34666,14.7140707298721,0.501120733743284,0.11000741570676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","R01M129","EI","Harricana","43677",50.61967,-79.21106,15.6715575620767,0.525042084503394,0.0401862026751542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","R02M130","EI","Nottaway","43677",50.81168,-78.01328,10.3922121896163,0.505495383000437,0.0677843750770783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","R02H131","EI","Nottaway","43677",50.80988,-78.05504,24.2362678705794,0.58063886551326,0.0256982239332767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","R02E132","EI","Nottaway","43677",50.95457,-78.31734,10.7148231753198,0.508274652288482,0.087392211920324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","R03U133","EI","Broadback","43678",51.1854,-77.46907,9.22404063205418,0.504511809266294,0.096580510945414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","R03M134","EI","Broadback","43678",51.2687,-78.07263,9.03922121896162,0.535146320101803,0.0478302134794827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","R03H135","EI","Broadback","43678",51.27239,-78.33634,27.2930775018811,0.564422630918471,0.103829496426685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","R03E136","EI","Broadback","43678",51.33061,-78.82504,10.2487772761475,0.539002838308216,0.0337017339375832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","R04H137","EI","Rupert","43679",51.41389,-78.50456,28.5661211437171,0.585131101128949,0.0335895393428165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","R04U138","EI","Rupert","43679",51.35099,-77.46012,5.5079006772009,0.510789683767984,0.101241721043029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","R04M139","EI","Rupert","43679",51.35854,-78.04974,5.53893905191874,0.502031124330993,0.0987293803520194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","R04E140","EI","Rupert","43681",51.48249,-78.69627,5.9104589917231,0.512788454068146,0.0924373860112094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","R05U141","EI","Pontax","43681",51.73293,-77.38051,14.2668359668924,0.550811530676854,0.085493901479682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","R05M142","EI","Pontax","43681",NA,NA,16.3478179082017,0.539044686270283,0.111033082239223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","R06H143","EI","Jolicoeur","43681",51.80215,-77.86445,22.3796087283672,0.592886869519185,0.0296872620753265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","R05E144","EI","Pontax","43680",NA,NA,18.4424379232506,0.573674170527591,0.0666011714485803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","R06H145","EI","Jolicoeur","43681",51.92413,-77.96561,25.9993416102333,0.558243164635855,0.10999140589424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","R07H146","EI","Eastmain","43681",52.09356,-77.54089,28.0742099322799,0.555420291537335,0.109891825492868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","R06U147","EI","Jolicoeur","43682",51.91024,-77.38504,21.597065462754,0.561205716864511,0.0866275152182633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","R06E148","EI","Jolicoeur","43682",51.97514,-78.41902,19.5979119638826,0.588627113713133,0.0403949960936689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","R06E149","EI","Jolicoeur","43682",51.90557,-78.55853,26.5420428893905,0.589010620977341,0.0442683807886695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","R07U150","EI","Eastmain","43683",52.32117,-77.08705,12.0513544018059,0.567579367723043,0.0366221033109913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
